ind,Zipcode,Score,City,County,Lat,Long,State,id,CountyScore
11665,30528,2,Cleveland,White County,34.6,-83.8,Georgia,13311,132.0
11666,30528,2,Cleveland,White County,34.6,-83.8,Georgia,13311,132.0
11667,30528,2,Cleveland,White County,34.6,-83.8,Georgia,13311,132.0
11668,30528,2,Cleveland,White County,34.6,-83.8,Georgia,13311,132.0
11669,30528,1,Cleveland,White County,34.6,-83.8,Georgia,13311,132.0
11670,30528,2,Cleveland,White County,34.6,-83.8,Georgia,13311,132.0
11671,30528,1,Cleveland,White County,34.6,-83.8,Georgia,13311,132.0
11672,30528,1,Cleveland,White County,34.6,-83.8,Georgia,13311,132.0
11673,30528,2,Cleveland,White County,34.6,-83.8,Georgia,13311,132.0
11674,30528,2,Cleveland,White County,34.6,-83.8,Georgia,13311,132.0
11675,30528,2,Cleveland,White County,34.6,-83.8,Georgia,13311,132.0
11676,30528,2,Cleveland,White County,34.6,-83.8,Georgia,13311,132.0
11677,30529,1,Commerce,Jackson County,34.2,-83.5,Georgia,13157,116.0
11678,30529,2,Commerce,Jackson County,34.2,-83.5,Georgia,13157,116.0
11679,30529,1,Commerce,Jackson County,34.2,-83.5,Georgia,13157,116.0
11680,30529,2,Commerce,Jackson County,34.2,-83.5,Georgia,13157,116.0
11681,30529,1,Commerce,Jackson County,34.2,-83.5,Georgia,13157,116.0
11682,30529,1,Commerce,Jackson County,34.2,-83.5,Georgia,13157,116.0
11683,30529,1,Commerce,Jackson County,34.2,-83.5,Georgia,13157,116.0
11684,30529,2,Commerce,Jackson County,34.2,-83.5,Georgia,13157,116.0
11685,30529,2,Commerce,Jackson County,34.2,-83.5,Georgia,13157,116.0
11686,30529,1,Commerce,Jackson County,34.2,-83.5,Georgia,13157,116.0
11687,30529,1,Commerce,Jackson County,34.2,-83.5,Georgia,13157,116.0
11688,30529,2,Commerce,Jackson County,34.2,-83.5,Georgia,13157,116.0
11689,30529,2,Commerce,Jackson County,34.2,-83.5,Georgia,13157,116.0
11690,30529,1,Commerce,Jackson County,34.2,-83.5,Georgia,13157,116.0
11691,30529,3,Commerce,Jackson County,34.2,-83.5,Georgia,13157,116.0
11692,30529,1,Commerce,Jackson County,34.2,-83.5,Georgia,13157,116.0
11693,30529,1,Commerce,Jackson County,34.2,-83.5,Georgia,13157,116.0
11694,30529,1,Commerce,Jackson County,34.2,-83.5,Georgia,13157,116.0
11695,30529,1,Commerce,Jackson County,34.2,-83.5,Georgia,13157,116.0
11696,30529,1,Commerce,Jackson County,34.2,-83.5,Georgia,13157,116.0
11697,30529,1,Commerce,Jackson County,34.2,-83.5,Georgia,13157,116.0
11698,30530,1,Commerce,Banks County,34.2,-83.4,Georgia,13011,32.0
11699,30530,2,Commerce,Banks County,34.2,-83.4,Georgia,13011,32.0
11700,30530,2,Commerce,Banks County,34.2,-83.4,Georgia,13011,32.0
11701,30530,1,Commerce,Banks County,34.2,-83.4,Georgia,13011,32.0
11702,30530,2,Commerce,Banks County,34.2,-83.4,Georgia,13011,32.0
11703,30530,2,Commerce,Banks County,34.2,-83.4,Georgia,13011,32.0
11704,30530,2,Commerce,Banks County,34.2,-83.4,Georgia,13011,32.0
11705,30530,1,Commerce,Banks County,34.2,-83.4,Georgia,13011,32.0
11706,30530,1,Commerce,Banks County,34.2,-83.4,Georgia,13011,32.0
11707,30530,2,Commerce,Banks County,34.2,-83.4,Georgia,13011,32.0
11708,30530,1,Commerce,Banks County,34.2,-83.4,Georgia,13011,32.0
11709,30531,1,Cornelia,Habersham County,34.5,-83.6,Georgia,13137,153.0
11710,30531,1,Cornelia,Habersham County,34.5,-83.6,Georgia,13137,153.0
11711,30531,1,Cornelia,Habersham County,34.5,-83.6,Georgia,13137,153.0
11712,30531,2,Cornelia,Habersham County,34.5,-83.6,Georgia,13137,153.0
11713,30531,2,Cornelia,Habersham County,34.5,-83.6,Georgia,13137,153.0
11714,30531,2,Cornelia,Habersham County,34.5,-83.6,Georgia,13137,153.0
11715,30531,2,Cornelia,Habersham County,34.5,-83.6,Georgia,13137,153.0
11716,30531,1,Cornelia,Habersham County,34.5,-83.6,Georgia,13137,153.0
11717,30531,2,Cornelia,Habersham County,34.5,-83.6,Georgia,13137,153.0
11718,30531,1,Cornelia,Habersham County,34.5,-83.6,Georgia,13137,153.0
11719,30531,1,Cornelia,Habersham County,34.5,-83.6,Georgia,13137,153.0
11720,30531,2,Cornelia,Habersham County,34.5,-83.6,Georgia,13137,153.0
11721,30531,2,Cornelia,Habersham County,34.5,-83.6,Georgia,13137,153.0
11722,30531,2,Cornelia,Habersham County,34.5,-83.6,Georgia,13137,153.0
11723,30531,1,Cornelia,Habersham County,34.5,-83.6,Georgia,13137,153.0
11724,30531,2,Cornelia,Habersham County,34.5,-83.6,Georgia,13137,153.0
11725,30531,2,Cornelia,Habersham County,34.5,-83.6,Georgia,13137,153.0
11726,30531,1,Cornelia,Habersham County,34.5,-83.6,Georgia,13137,153.0
11727,30531,2,Cornelia,Habersham County,34.5,-83.6,Georgia,13137,153.0
11728,30531,2,Cornelia,Habersham County,34.5,-83.6,Georgia,13137,153.0
11729,30531,1,Cornelia,Habersham County,34.5,-83.6,Georgia,13137,153.0
11730,30531,1,Cornelia,Habersham County,34.5,-83.6,Georgia,13137,153.0
11731,30531,2,Cornelia,Habersham County,34.5,-83.6,Georgia,13137,153.0
11732,30533,2,Dahlonega,Lumpkin County,34.5,-84.0,Georgia,13187,80.0
11733,30533,1,Dahlonega,Lumpkin County,34.5,-84.0,Georgia,13187,80.0
11734,30533,2,Dahlonega,Lumpkin County,34.5,-84.0,Georgia,13187,80.0
11735,30533,1,Dahlonega,Lumpkin County,34.5,-84.0,Georgia,13187,80.0
11736,30533,2,Dahlonega,Lumpkin County,34.5,-84.0,Georgia,13187,80.0
11737,30533,1,Dahlonega,Lumpkin County,34.5,-84.0,Georgia,13187,80.0
11738,30533,1,Dahlonega,Lumpkin County,34.5,-84.0,Georgia,13187,80.0
11739,30533,1,Dahlonega,Lumpkin County,34.5,-84.0,Georgia,13187,80.0
11740,30533,1,Dahlonega,Lumpkin County,34.5,-84.0,Georgia,13187,80.0
11741,30533,1,Dahlonega,Lumpkin County,34.5,-84.0,Georgia,13187,80.0
11742,30533,1,Dahlonega,Lumpkin County,34.5,-84.0,Georgia,13187,80.0
11743,30533,2,Dahlonega,Lumpkin County,34.5,-84.0,Georgia,13187,80.0
11744,30533,1,Dahlonega,Lumpkin County,34.5,-84.0,Georgia,13187,80.0
11745,30533,1,Dahlonega,Lumpkin County,34.5,-84.0,Georgia,13187,80.0
11746,30533,1,Dahlonega,Lumpkin County,34.5,-84.0,Georgia,13187,80.0
11747,30533,1,Dahlonega,Lumpkin County,34.5,-84.0,Georgia,13187,80.0
11748,30533,2,Dahlonega,Lumpkin County,34.5,-84.0,Georgia,13187,80.0
11749,30533,2,Dahlonega,Lumpkin County,34.5,-84.0,Georgia,13187,80.0
11750,30533,2,Dahlonega,Lumpkin County,34.5,-84.0,Georgia,13187,80.0
11751,30533,1,Dahlonega,Lumpkin County,34.5,-84.0,Georgia,13187,80.0
11752,30533,1,Dahlonega,Lumpkin County,34.5,-84.0,Georgia,13187,80.0
11753,30533,1,Dahlonega,Lumpkin County,34.5,-84.0,Georgia,13187,80.0
11754,30533,2,Dahlonega,Lumpkin County,34.5,-84.0,Georgia,13187,80.0
11755,30533,1,Dahlonega,Lumpkin County,34.5,-84.0,Georgia,13187,80.0
11756,30533,2,Dahlonega,Lumpkin County,34.5,-84.0,Georgia,13187,80.0
11757,30533,1,Dahlonega,Lumpkin County,34.5,-84.0,Georgia,13187,80.0
11758,30533,1,Dahlonega,Lumpkin County,34.5,-84.0,Georgia,13187,80.0
11759,30533,1,Dahlonega,Lumpkin County,34.5,-84.0,Georgia,13187,80.0
11760,30533,1,Dahlonega,Lumpkin County,34.5,-84.0,Georgia,13187,80.0
11761,30533,2,Dahlonega,Lumpkin County,34.5,-84.0,Georgia,13187,80.0
11762,30533,1,Dahlonega,Lumpkin County,34.5,-84.0,Georgia,13187,80.0
11763,30533,2,Dahlonega,Lumpkin County,34.5,-84.0,Georgia,13187,80.0
11764,30533,1,Dahlonega,Lumpkin County,34.5,-84.0,Georgia,13187,80.0
11765,30533,2,Dahlonega,Lumpkin County,34.5,-84.0,Georgia,13187,80.0
11766,30533,2,Dahlonega,Lumpkin County,34.5,-84.0,Georgia,13187,80.0
11767,30533,2,Dahlonega,Lumpkin County,34.5,-84.0,Georgia,13187,80.0
11768,30533,1,Dahlonega,Lumpkin County,34.5,-84.0,Georgia,13187,80.0
11769,30533,2,Dahlonega,Lumpkin County,34.5,-84.0,Georgia,13187,80.0
11770,30533,2,Dahlonega,Lumpkin County,34.5,-84.0,Georgia,13187,80.0
11771,30533,2,Dahlonega,Lumpkin County,34.5,-84.0,Georgia,13187,80.0
11772,30533,2,Dahlonega,Lumpkin County,34.5,-84.0,Georgia,13187,80.0
11773,30533,2,Dahlonega,Lumpkin County,34.5,-84.0,Georgia,13187,80.0
11774,30533,2,Dahlonega,Lumpkin County,34.5,-84.0,Georgia,13187,80.0
11775,30533,2,Dahlonega,Lumpkin County,34.5,-84.0,Georgia,13187,80.0
11776,30533,2,Dahlonega,Lumpkin County,34.5,-84.0,Georgia,13187,80.0
11777,30533,1,Dahlonega,Lumpkin County,34.5,-84.0,Georgia,13187,80.0
11778,30533,2,Dahlonega,Lumpkin County,34.5,-84.0,Georgia,13187,80.0
11779,30533,2,Dahlonega,Lumpkin County,34.5,-84.0,Georgia,13187,80.0
11780,30533,1,Dahlonega,Lumpkin County,34.5,-84.0,Georgia,13187,80.0
11781,30533,1,Dahlonega,Lumpkin County,34.5,-84.0,Georgia,13187,80.0
11782,30533,1,Dahlonega,Lumpkin County,34.5,-84.0,Georgia,13187,80.0
11783,30533,2,Dahlonega,Lumpkin County,34.5,-84.0,Georgia,13187,80.0
11784,30533,2,Dahlonega,Lumpkin County,34.5,-84.0,Georgia,13187,80.0
11785,30534,2,Dawsonville,Dawson County,34.5,-84.1,Georgia,13085,92.0
11786,30534,2,Dawsonville,Dawson County,34.5,-84.1,Georgia,13085,92.0
11787,30534,1,Dawsonville,Dawson County,34.5,-84.1,Georgia,13085,92.0
11788,30534,2,Dawsonville,Dawson County,34.5,-84.1,Georgia,13085,92.0
11789,30534,2,Dawsonville,Dawson County,34.5,-84.1,Georgia,13085,92.0
11790,30534,2,Dawsonville,Dawson County,34.5,-84.1,Georgia,13085,92.0
11791,30534,2,Dawsonville,Dawson County,34.5,-84.1,Georgia,13085,92.0
11792,30534,2,Dawsonville,Dawson County,34.5,-84.1,Georgia,13085,92.0
11793,30534,1,Dawsonville,Dawson County,34.5,-84.1,Georgia,13085,92.0
11794,30534,1,Dawsonville,Dawson County,34.5,-84.1,Georgia,13085,92.0
11795,30534,2,Dawsonville,Dawson County,34.5,-84.1,Georgia,13085,92.0
11796,30534,1,Dawsonville,Dawson County,34.5,-84.1,Georgia,13085,92.0
11797,30534,2,Dawsonville,Dawson County,34.5,-84.1,Georgia,13085,92.0
11798,30534,1,Dawsonville,Dawson County,34.5,-84.1,Georgia,13085,92.0
11799,30534,1,Dawsonville,Dawson County,34.5,-84.1,Georgia,13085,92.0
11800,30534,1,Dawsonville,Dawson County,34.5,-84.1,Georgia,13085,92.0
11801,30534,2,Dawsonville,Dawson County,34.5,-84.1,Georgia,13085,92.0
11802,30534,1,Dawsonville,Dawson County,34.5,-84.1,Georgia,13085,92.0
11803,30534,1,Dawsonville,Dawson County,34.5,-84.1,Georgia,13085,92.0
11804,30534,2,Dawsonville,Dawson County,34.5,-84.1,Georgia,13085,92.0
11805,30534,1,Dawsonville,Dawson County,34.5,-84.1,Georgia,13085,92.0
11806,30534,2,Dawsonville,Dawson County,34.5,-84.1,Georgia,13085,92.0
11807,30534,2,Dawsonville,Dawson County,34.5,-84.1,Georgia,13085,92.0
11808,30534,1,Dawsonville,Dawson County,34.5,-84.1,Georgia,13085,92.0
11809,30534,2,Dawsonville,Dawson County,34.5,-84.1,Georgia,13085,92.0
11810,30534,2,Dawsonville,Dawson County,34.5,-84.1,Georgia,13085,92.0
11811,30534,1,Dawsonville,Dawson County,34.5,-84.1,Georgia,13085,92.0
11812,30534,1,Dawsonville,Dawson County,34.5,-84.1,Georgia,13085,92.0
11813,30534,2,Dawsonville,Dawson County,34.5,-84.1,Georgia,13085,92.0
11814,30534,1,Dawsonville,Dawson County,34.5,-84.1,Georgia,13085,92.0
11815,30534,1,Dawsonville,Dawson County,34.5,-84.1,Georgia,13085,92.0
11816,30534,1,Dawsonville,Dawson County,34.5,-84.1,Georgia,13085,92.0
11817,30534,1,Dawsonville,Dawson County,34.5,-84.1,Georgia,13085,92.0
11818,30534,1,Dawsonville,Dawson County,34.5,-84.1,Georgia,13085,92.0
11819,30534,2,Dawsonville,Dawson County,34.5,-84.1,Georgia,13085,92.0
11820,30534,2,Dawsonville,Dawson County,34.5,-84.1,Georgia,13085,92.0
11821,30534,2,Dawsonville,Dawson County,34.5,-84.1,Georgia,13085,92.0
11822,30534,1,Dawsonville,Dawson County,34.5,-84.1,Georgia,13085,92.0
11823,30534,1,Dawsonville,Dawson County,34.5,-84.1,Georgia,13085,92.0
11824,30534,2,Dawsonville,Dawson County,34.5,-84.1,Georgia,13085,92.0
11825,30534,2,Dawsonville,Dawson County,34.5,-84.1,Georgia,13085,92.0
11826,30534,1,Dawsonville,Dawson County,34.5,-84.1,Georgia,13085,92.0
11827,30534,1,Dawsonville,Dawson County,34.5,-84.1,Georgia,13085,92.0
11828,30534,2,Dawsonville,Dawson County,34.5,-84.1,Georgia,13085,92.0
11829,30534,2,Dawsonville,Dawson County,34.5,-84.1,Georgia,13085,92.0
11830,30534,2,Dawsonville,Dawson County,34.5,-84.1,Georgia,13085,92.0
11831,30534,1,Dawsonville,Dawson County,34.5,-84.1,Georgia,13085,92.0
11832,30534,2,Dawsonville,Dawson County,34.5,-84.1,Georgia,13085,92.0
11833,30534,1,Dawsonville,Dawson County,34.5,-84.1,Georgia,13085,92.0
11834,30534,2,Dawsonville,Dawson County,34.5,-84.1,Georgia,13085,92.0
11835,30534,2,Dawsonville,Dawson County,34.5,-84.1,Georgia,13085,92.0
11836,30534,2,Dawsonville,Dawson County,34.5,-84.1,Georgia,13085,92.0
11837,30534,1,Dawsonville,Dawson County,34.5,-84.1,Georgia,13085,92.0
11838,30534,2,Dawsonville,Dawson County,34.5,-84.1,Georgia,13085,92.0
11839,30534,1,Dawsonville,Dawson County,34.5,-84.1,Georgia,13085,92.0
11840,30534,2,Dawsonville,Dawson County,34.5,-84.1,Georgia,13085,92.0
11841,30535,2,Demorest,Habersham County,34.59,-83.57,Georgia,13137,153.0
11842,30535,2,Demorest,Habersham County,34.59,-83.57,Georgia,13137,153.0
11843,30535,2,Demorest,Habersham County,34.59,-83.57,Georgia,13137,153.0
11844,30535,1,Demorest,Habersham County,34.59,-83.57,Georgia,13137,153.0
11845,30535,2,Demorest,Habersham County,34.59,-83.57,Georgia,13137,153.0
11846,30535,1,Demorest,Habersham County,34.59,-83.57,Georgia,13137,153.0
11847,30535,2,Demorest,Habersham County,34.59,-83.57,Georgia,13137,153.0
11848,30535,2,Demorest,Habersham County,34.59,-83.57,Georgia,13137,153.0
11849,30535,2,Demorest,Habersham County,34.59,-83.57,Georgia,13137,153.0
11850,30535,2,Demorest,Habersham County,34.59,-83.57,Georgia,13137,153.0
11851,30535,1,Demorest,Habersham County,34.59,-83.57,Georgia,13137,153.0
11852,30535,1,Demorest,Habersham County,34.59,-83.57,Georgia,13137,153.0
11853,30535,2,Demorest,Habersham County,34.59,-83.57,Georgia,13137,153.0
11854,30535,2,Demorest,Habersham County,34.59,-83.57,Georgia,13137,153.0
11855,30535,1,Demorest,Habersham County,34.59,-83.57,Georgia,13137,153.0
11856,30535,2,Demorest,Habersham County,34.59,-83.57,Georgia,13137,153.0
11857,30535,1,Demorest,Habersham County,34.59,-83.57,Georgia,13137,153.0
11858,30535,1,Demorest,Habersham County,34.59,-83.57,Georgia,13137,153.0
11859,30535,2,Demorest,Habersham County,34.59,-83.57,Georgia,13137,153.0
11860,30535,2,Demorest,Habersham County,34.59,-83.57,Georgia,13137,153.0
11861,30535,1,Demorest,Habersham County,34.59,-83.57,Georgia,13137,153.0
11862,30535,1,Demorest,Habersham County,34.59,-83.57,Georgia,13137,153.0
11863,30535,2,Demorest,Habersham County,34.59,-83.57,Georgia,13137,153.0
11864,30535,1,Demorest,Habersham County,34.59,-83.57,Georgia,13137,153.0
11865,30535,1,Demorest,Habersham County,34.59,-83.57,Georgia,13137,153.0
11866,30536,1,Ellijay,Gilmer County,34.7,-84.4,Georgia,13123,123.0
11867,30536,1,Ellijay,Gilmer County,34.7,-84.4,Georgia,13123,123.0
11868,30536,2,Ellijay,Gilmer County,34.7,-84.4,Georgia,13123,123.0
11869,30536,1,Ellijay,Gilmer County,34.7,-84.4,Georgia,13123,123.0
11870,30536,2,Ellijay,Gilmer County,34.7,-84.4,Georgia,13123,123.0
11871,30536,1,Ellijay,Gilmer County,34.7,-84.4,Georgia,13123,123.0
11872,30536,3,Ellijay,Gilmer County,34.7,-84.4,Georgia,13123,123.0
11873,30536,2,Ellijay,Gilmer County,34.7,-84.4,Georgia,13123,123.0
11874,30537,1,Dillard,Rabun County,34.96,-83.35,Georgia,13241,69.0
11875,30537,2,Dillard,Rabun County,34.96,-83.35,Georgia,13241,69.0
11876,30538,1,Eastanollee,Stephens County,34.5,-83.27,Georgia,13257,121.0
11877,30538,1,Eastanollee,Stephens County,34.5,-83.27,Georgia,13257,121.0
11878,30538,1,Eastanollee,Stephens County,34.5,-83.27,Georgia,13257,121.0
11879,30538,2,Eastanollee,Stephens County,34.5,-83.27,Georgia,13257,121.0
11880,30538,1,Eastanollee,Stephens County,34.5,-83.27,Georgia,13257,121.0
11881,30538,2,Eastanollee,Stephens County,34.5,-83.27,Georgia,13257,121.0
11882,30538,2,Eastanollee,Stephens County,34.5,-83.27,Georgia,13257,121.0
11883,30538,2,Eastanollee,Stephens County,34.5,-83.27,Georgia,13257,121.0
11884,30538,2,Eastanollee,Stephens County,34.5,-83.27,Georgia,13257,121.0
11885,30538,2,Eastanollee,Stephens County,34.5,-83.27,Georgia,13257,121.0
11886,30539,2,East Ellijay,Gilmer County,,,Georgia,13123,123.0
11887,30539,1,East Ellijay,Gilmer County,,,Georgia,13123,123.0
11888,30540,2,Ellijay,Gilmer County,34.7,-84.5,Georgia,13123,123.0
11889,30540,1,Ellijay,Gilmer County,34.7,-84.5,Georgia,13123,123.0
11890,30540,2,Ellijay,Gilmer County,34.7,-84.5,Georgia,13123,123.0
11891,30540,2,Ellijay,Gilmer County,34.7,-84.5,Georgia,13123,123.0
11892,30540,1,Ellijay,Gilmer County,34.7,-84.5,Georgia,13123,123.0
11893,30540,2,Ellijay,Gilmer County,34.7,-84.5,Georgia,13123,123.0
11894,30540,1,Ellijay,Gilmer County,34.7,-84.5,Georgia,13123,123.0
11895,30540,2,Ellijay,Gilmer County,34.7,-84.5,Georgia,13123,123.0
11896,30540,2,Ellijay,Gilmer County,34.7,-84.5,Georgia,13123,123.0
11897,30540,1,Ellijay,Gilmer County,34.7,-84.5,Georgia,13123,123.0
11898,30540,1,Ellijay,Gilmer County,34.7,-84.5,Georgia,13123,123.0
11899,30540,1,Ellijay,Gilmer County,34.7,-84.5,Georgia,13123,123.0
11900,30540,2,Ellijay,Gilmer County,34.7,-84.5,Georgia,13123,123.0
11901,30540,1,Ellijay,Gilmer County,34.7,-84.5,Georgia,13123,123.0
11902,30540,2,Ellijay,Gilmer County,34.7,-84.5,Georgia,13123,123.0
11903,30540,2,Ellijay,Gilmer County,34.7,-84.5,Georgia,13123,123.0
11904,30540,2,Ellijay,Gilmer County,34.7,-84.5,Georgia,13123,123.0
11905,30540,1,Ellijay,Gilmer County,34.7,-84.5,Georgia,13123,123.0
11906,30540,2,Ellijay,Gilmer County,34.7,-84.5,Georgia,13123,123.0
11907,30540,1,Ellijay,Gilmer County,34.7,-84.5,Georgia,13123,123.0
11908,30540,1,Ellijay,Gilmer County,34.7,-84.5,Georgia,13123,123.0
11909,30540,2,Ellijay,Gilmer County,34.7,-84.5,Georgia,13123,123.0
11910,30540,1,Ellijay,Gilmer County,34.7,-84.5,Georgia,13123,123.0
11911,30540,1,Ellijay,Gilmer County,34.7,-84.5,Georgia,13123,123.0
11912,30540,1,Ellijay,Gilmer County,34.7,-84.5,Georgia,13123,123.0
11913,30540,1,Ellijay,Gilmer County,34.7,-84.5,Georgia,13123,123.0
11914,30540,1,Ellijay,Gilmer County,34.7,-84.5,Georgia,13123,123.0
11915,30540,1,Ellijay,Gilmer County,34.7,-84.5,Georgia,13123,123.0
11916,30540,2,Ellijay,Gilmer County,34.7,-84.5,Georgia,13123,123.0
11917,30540,2,Ellijay,Gilmer County,34.7,-84.5,Georgia,13123,123.0
11918,30540,3,Ellijay,Gilmer County,34.7,-84.5,Georgia,13123,123.0
11919,30540,1,Ellijay,Gilmer County,34.7,-84.5,Georgia,13123,123.0
11920,30540,2,Ellijay,Gilmer County,34.7,-84.5,Georgia,13123,123.0
11921,30540,2,Ellijay,Gilmer County,34.7,-84.5,Georgia,13123,123.0
11922,30540,1,Ellijay,Gilmer County,34.7,-84.5,Georgia,13123,123.0
11923,30540,2,Ellijay,Gilmer County,34.7,-84.5,Georgia,13123,123.0
11924,30540,2,Ellijay,Gilmer County,34.7,-84.5,Georgia,13123,123.0
11925,30540,2,Ellijay,Gilmer County,34.7,-84.5,Georgia,13123,123.0
11926,30540,2,Ellijay,Gilmer County,34.7,-84.5,Georgia,13123,123.0
11927,30540,2,Ellijay,Gilmer County,34.7,-84.5,Georgia,13123,123.0
11928,30540,2,Ellijay,Gilmer County,34.7,-84.5,Georgia,13123,123.0
11929,30540,1,Ellijay,Gilmer County,34.7,-84.5,Georgia,13123,123.0
11930,30540,1,Ellijay,Gilmer County,34.7,-84.5,Georgia,13123,123.0
11931,30540,2,Ellijay,Gilmer County,34.7,-84.5,Georgia,13123,123.0
11932,30540,1,Ellijay,Gilmer County,34.7,-84.5,Georgia,13123,123.0
11933,30540,1,Ellijay,Gilmer County,34.7,-84.5,Georgia,13123,123.0
11934,30540,1,Ellijay,Gilmer County,34.7,-84.5,Georgia,13123,123.0
11935,30540,2,Ellijay,Gilmer County,34.7,-84.5,Georgia,13123,123.0
11936,30540,2,Ellijay,Gilmer County,34.7,-84.5,Georgia,13123,123.0
11937,30540,2,Ellijay,Gilmer County,34.7,-84.5,Georgia,13123,123.0
11938,30540,1,Ellijay,Gilmer County,34.7,-84.5,Georgia,13123,123.0
11939,30540,2,Ellijay,Gilmer County,34.7,-84.5,Georgia,13123,123.0
11940,30540,1,Ellijay,Gilmer County,34.7,-84.5,Georgia,13123,123.0
11941,30540,2,Ellijay,Gilmer County,34.7,-84.5,Georgia,13123,123.0
11942,30540,1,Ellijay,Gilmer County,34.7,-84.5,Georgia,13123,123.0
11943,30540,2,Ellijay,Gilmer County,34.7,-84.5,Georgia,13123,123.0
11944,30540,2,Ellijay,Gilmer County,34.7,-84.5,Georgia,13123,123.0
11945,30540,2,Ellijay,Gilmer County,34.7,-84.5,Georgia,13123,123.0
11946,30540,2,Ellijay,Gilmer County,34.7,-84.5,Georgia,13123,123.0
11947,30540,1,Ellijay,Gilmer County,34.7,-84.5,Georgia,13123,123.0
11948,30540,2,Ellijay,Gilmer County,34.7,-84.5,Georgia,13123,123.0
11949,30540,1,Ellijay,Gilmer County,34.7,-84.5,Georgia,13123,123.0
11950,30540,2,Ellijay,Gilmer County,34.7,-84.5,Georgia,13123,123.0
11951,30540,1,Ellijay,Gilmer County,34.7,-84.5,Georgia,13123,123.0
11952,30542,1,Flowery Branch,Hall County,34.17,-83.91,Georgia,13139,386.0
11953,30542,2,Flowery Branch,Hall County,34.17,-83.91,Georgia,13139,386.0
11954,30542,2,Flowery Branch,Hall County,34.17,-83.91,Georgia,13139,386.0
11955,30542,1,Flowery Branch,Hall County,34.17,-83.91,Georgia,13139,386.0
11956,30542,1,Flowery Branch,Hall County,34.17,-83.91,Georgia,13139,386.0
11957,30542,1,Flowery Branch,Hall County,34.17,-83.91,Georgia,13139,386.0
11958,30542,1,Flowery Branch,Hall County,34.17,-83.91,Georgia,13139,386.0
11959,30542,2,Flowery Branch,Hall County,34.17,-83.91,Georgia,13139,386.0
11960,30542,2,Flowery Branch,Hall County,34.17,-83.91,Georgia,13139,386.0
11961,30542,1,Flowery Branch,Hall County,34.17,-83.91,Georgia,13139,386.0
11962,30542,1,Flowery Branch,Hall County,34.17,-83.91,Georgia,13139,386.0
11963,30542,2,Flowery Branch,Hall County,34.17,-83.91,Georgia,13139,386.0
11964,30542,1,Flowery Branch,Hall County,34.17,-83.91,Georgia,13139,386.0
11965,30542,2,Flowery Branch,Hall County,34.17,-83.91,Georgia,13139,386.0
11966,30542,2,Flowery Branch,Hall County,34.17,-83.91,Georgia,13139,386.0
11967,30542,2,Flowery Branch,Hall County,34.17,-83.91,Georgia,13139,386.0
