,Zipcode,Score,City,County,Lat,Long,State,id,CountyScore
63677,49505,3,Grand Rapids,Kent County,43.0,-85.63,Michigan,26081,595
63687,49506,1,Grand Rapids,Kent County,42.94,-85.62,Michigan,26081,595
63696,49507,3,Grand Rapids,Kent County,42.93,-85.65,Michigan,26081,595
63727,49508,2,Grand Rapids,Kent County,42.86,-85.62,Michigan,26081,595
63756,49509,1,Wyoming,Kent County,42.9,-85.69,Michigan,26081,595
63771,49512,3,Grand Rapids,Kent County,42.88,-85.53,Michigan,26081,595
63783,49519,2,Wyoming,Kent County,42.9,-85.72,Michigan,26081,595
63805,49525,2,Grand Rapids,Kent County,43.01,-85.6,Michigan,26081,595
63809,49534,1,Grand Rapids,Kent County,42.97,-85.79,Michigan,26081,595
63814,49544,3,Grand Rapids,Kent County,43.05,-85.73,Michigan,26081,595
63834,49546,1,Grand Rapids,Kent County,42.93,-85.54,Michigan,26081,595
63844,49548,2,Grand Rapids,Kent County,42.87,-85.66,Michigan,26081,595
